feature	gene_symbol1	gene_symbol2	grouping	score
actin_eccentricity	yypn	p1Td	sig_pos	2.2146138503156374
actin_eccentricity	ZZEF	PhQA	sig_pos	4.527279013844057
actin_eccentricity	BbX0	FnF4	sig_pos	2.742737919232611
actin_eccentricity	6dDO	Po1Z	sig_pos	2.71270708516309
actin_eccentricity	a4Ht	kqrS	sig_pos	2.630644045905618
actin_eccentricity	DDXs	UPs1	sig_pos	2.1629223163789684
actin_eccentricity	fs2P	TDx8	sig_pos	3.7078637219927875
actin_eccentricity	KNgI	UIPP	sig_pos	1.3168351412156145
actin_eccentricity	wN1H	T6ft	sig_pos	6.080184457463262
actin_eccentricity	INKV	sNDV	sig_pos	1.8171824910966827
actin_eccentricity	k6AV	UBBD	sig_pos	1.2441508200416
actin_eccentricity	XM92	1kO0	sig_pos	5.723621927571418
actin_eccentricity	vIA4	4Am8	sig_pos	1.8027269517596514
actin_eccentricity	62Qy	x0Hd	sig_pos	2.643450841476936
actin_eccentricity	tyni	FFp0	sig_pos	6.910879919848853
actin_eccentricity	6skv	m6dG	sig_pos	7.3017867513110835
actin_eccentricity	PEdr	wYJy	sig_pos	4.837527197535943
actin_eccentricity	3Rh2	HAd4	sig_pos	3.8210446734341015
actin_eccentricity	0y8e	Txlj	sig_pos	3.967445737533517
actin_eccentricity	CbLl	MSie	sig_pos	2.139507263515593
actin_eccentricity	0w2b	Ka7O	sig_pos	1.6028378060204516
actin_eccentricity	kryY	zCON	sig_pos	1.4592900864179947
actin_eccentricity	CSGs	OpPg	sig_pos	0.8663997310280898
actin_eccentricity	9wNQ	JI7y	sig_pos	3.6298079235542393
actin_eccentricity	3Xiy	Gocs	sig_pos	4.283654397807032
actin_eccentricity	DldO	yd9e	sig_pos	3.0140478012922176
actin_eccentricity	HO38	6r4V	sig_pos	1.8224635087253966
actin_eccentricity	hUtD	bEP4	sig_pos	1.8824176200997214
actin_eccentricity	FO2G	NnkS	sig_pos	1.1371009056528563
actin_eccentricity	EiIG	sd5h	sig_pos	4.073459702601682
actin_eccentricity	xG6r	tDgF	sig_pos	3.893737353260268
actin_eccentricity	J95L	68qZ	sig_pos	1.7812496626394383
actin_eccentricity	e8gK	q32l	sig_pos	2.902457626857332
actin_eccentricity	X81n	tcwU	sig_pos	3.2051253633175483
actin_eccentricity	2MMj	41PK	sig_pos	2.8400890969526644
actin_eccentricity	OVws	Gj7E	sig_pos	1.7001195551292478
actin_eccentricity	iGwz	XqSa	sig_pos	3.8021887929101146
actin_eccentricity	k6R4	KrcC	sig_pos	0.578981652761218
actin_eccentricity	lI1V	1R4W	sig_pos	2.89580494284772
actin_eccentricity	cZOt	JeoF	sig_pos	2.883720860537131
actin_eccentricity	ji1m	Am7U	sig_pos	6.145130670414044
actin_eccentricity	X668	8a27	sig_pos	1.476811592827821
actin_eccentricity	cxTl	YqPY	sig_pos	2.1179281755936694
actin_eccentricity	3h55	6hM2	sig_pos	5.227826415324741
actin_eccentricity	RUIw	aw3p	sig_pos	3.5287622476709153
actin_eccentricity	q064	97rs	sig_pos	2.0268134436800573
actin_eccentricity	8L9G	WSgh	sig_pos	2.305483723561139
actin_eccentricity	qlSo	t0u2	sig_pos	1.7084120355466392
actin_eccentricity	ZiGU	1K2Y	sig_pos	1.430498873718961
actin_eccentricity	TAKu	iwvL	sig_pos	2.658648249526973
actin_eccentricity	1BHw	p02s	sig_pos	1.719553460344151
actin_eccentricity	gwFN	eXVY	sig_pos	2.891637828073098
actin_eccentricity	lrmC	LxxY	sig_pos	2.504420841927789
actin_eccentricity	kZ2S	nzeb	sig_pos	0.9950684147602123
actin_eccentricity	BdLK	zoIi	sig_pos	0.9761886815202058
actin_eccentricity	CfPB	ZBFs	sig_pos	2.027725544448369
actin_eccentricity	KuTK	dZj5	sig_pos	1.4949029768475397
actin_eccentricity	YQWC	SHSs	sig_pos	3.1039202433197866
actin_eccentricity	riz8	m1nX	sig_pos	0.7366537567012357
actin_eccentricity	vAFo	59rS	sig_pos	2.592566991688928
actin_eccentricity	F2rM	5bv6	sig_pos	3.3750000983741506
actin_eccentricity	volW	hlxn	sig_pos	2.0507377716773467
actin_eccentricity	TMCq	evGZ	sig_pos	8.635548879332994
actin_eccentricity	iDTH	rkjj	sig_pos	1.4787047179759478
actin_eccentricity	CB3G	vqCY	sig_pos	2.3171118466595284
actin_eccentricity	4dU3	fNCe	sig_pos	0.6461107302404523
actin_eccentricity	F9WC	pdx8	sig_pos	1.5495949990019517
actin_eccentricity	PmOX	AJlg	sig_pos	1.4548624048858012
actin_eccentricity	8sLM	XMbQ	sig_pos	2.113717377401708
actin_eccentricity	OsZ6	s6m8	sig_pos	1.1367935745432007
actin_eccentricity	y0Av	h8j8	sig_pos	6.2785950668928505
actin_eccentricity	Dazb	A6ml	sig_pos	1.8048243445740075
actin_eccentricity	Rhbq	LMaE	sig_pos	13.087887859430221
actin_eccentricity	VFCZ	yKlV	sig_pos	1.2510438471456922
actin_eccentricity	16IH	1CT5	sig_pos	1.3376324788699552
actin_eccentricity	nEjT	lN9E	sig_pos	2.490294066137706
actin_eccentricity	9Frb	8nXZ	sig_pos	3.8095994598632457
actin_eccentricity	5yG6	BmEe	sig_pos	2.4809627047801084
actin_eccentricity	AMTX	nUVn	sig_pos	2.1205813635145856
actin_eccentricity	JtRG	146X	sig_pos	5.135753687802102
actin_eccentricity	6mpf	94O4	sig_pos	1.7347888426855982
actin_eccentricity	yIDP	iS2h	sig_pos	1.9422249963971414
actin_eccentricity	AWIP	SpCJ	sig_pos	1.8914088637956417
actin_eccentricity	EMad	XXoC	sig_pos	6.12625509488137
actin_eccentricity	qSO7	K3zE	sig_pos	4.9341709129725055
actin_eccentricity	z3oq	xfS9	sig_pos	1.5259811602382796
actin_eccentricity	3lWV	lFs0	sig_pos	2.3447105933613828
actin_eccentricity	yx4O	3RlT	sig_pos	2.3022097170084694
actin_eccentricity	Kfbf	QD6S	sig_pos	2.059006478436257
actin_eccentricity	6quH	g1H6	sig_pos	1.711022879977923
actin_eccentricity	r3cs	URNm	sig_pos	4.306810441560922
actin_eccentricity	pz95	BbGp	sig_pos	1.340017503570211
actin_eccentricity	iF43	CbnA	sig_pos	1.508617450948452
actin_eccentricity	TTIQ	xf73	sig_pos	3.2688007609272214
actin_eccentricity	RGNT	nesI	sig_pos	1.3556548532018955
actin_eccentricity	EZ8b	a22s	sig_pos	3.223676320647541
actin_eccentricity	G2OA	bM8C	sig_pos	2.995008608069477
actin_eccentricity	zPZC	uV6W	sig_pos	1.0898143823634916
actin_eccentricity	1ge6	FNxW	sig_pos	1.9599881019344132
actin_eccentricity	bTlT	x4Cj	sig_pos	1.5355740439257026
actin_eccentricity	VjPK	LcMx	sig_pos	4.186390045215669
actin_eccentricity	cliu	9zOj	sig_pos	3.2011197937335014
actin_eccentricity	zSnA	lbBY	sig_pos	3.642476453338134
actin_eccentricity	SsOz	HeIV	sig_pos	4.9875898224961555
actin_eccentricity	Ib9W	4aY6	sig_pos	1.0223899786877753
actin_eccentricity	pyl6	HWg6	sig_pos	1.8865624589799794
actin_eccentricity	kFfe	y5XA	sig_pos	2.8021879677171335
actin_eccentricity	TWoz	GWLU	sig_pos	1.469276110672637
actin_eccentricity	WERs	UNna	sig_pos	1.739843359597665
actin_eccentricity	G7NE	WPYU	sig_pos	1.8215156439119415
actin_eccentricity	FyZr	ABUZ	sig_pos	1.209551998300763
actin_eccentricity	O3nv	7Lz5	sig_pos	3.0997192174678436
actin_eccentricity	jqir	ARkS	sig_pos	4.147756371897624
actin_eccentricity	uhxD	2smd	sig_pos	3.5355044484486484
actin_eccentricity	KMsY	REcj	sig_pos	1.8014678199057814
actin_eccentricity	FTZD	XsRz	sig_pos	1.162713653533483
actin_eccentricity	DLc2	2D93	sig_pos	3.6951878371423006
actin_eccentricity	yMmO	po2j	sig_pos	1.9636545112746018
actin_eccentricity	CS3p	Nio3	sig_pos	2.5202149413422466
actin_eccentricity	MrVY	sJ1b	sig_pos	4.735635544180675
actin_eccentricity	T7vb	papf	sig_pos	1.5166663345693203
actin_eccentricity	AvnZ	dJ0w	sig_pos	2.9369009970245643
actin_eccentricity	079Y	dFmC	sig_pos	1.3864386056095273
actin_eccentricity	4hsq	j2N9	sig_pos	2.028326775832291
actin_eccentricity	Eae9	63vJ	sig_pos	3.575547729367083
actin_eccentricity	UkGE	FhYO	sig_pos	1.2425627020221839
actin_eccentricity	haQ3	BsSW	sig_pos	1.391109447731518
actin_eccentricity	PpOl	V8yu	sig_pos	1.4537541215926753
actin_eccentricity	yZIX	l11A	sig_pos	1.6578801826240093
actin_eccentricity	eDXK	x5an	sig_pos	0.8747275875361217
actin_eccentricity	brPF	MgZC	sig_pos	5.429681506770535
actin_eccentricity	YaOn	Fryl	sig_pos	0.8513961399627815
actin_eccentricity	0MmV	IfAr	sig_pos	2.9911405060406104
actin_eccentricity	QPMU	hgd4	sig_pos	4.008477508808364
actin_eccentricity	BdLK	zoIi	sig_pos	0.9761886815202058
actin_eccentricity	Z4TS	r4FC	sig_pos	2.949863990911175
actin_eccentricity	pNsW	MIYe	sig_pos	1.1996743640831742
actin_eccentricity	1wib	8PKb	sig_pos	0.9128250729011534
actin_eccentricity	xddd	qFy0	sig_pos	2.6695416882634015
actin_eccentricity	vEVH	yWpi	sig_pos	7.995308124650562
actin_eccentricity	rAsJ	yMok	sig_pos	3.426797809007215
actin_eccentricity	JDIp	2DoO	sig_pos	2.178876606120589
actin_eccentricity	w93b	shjy	sig_pos	1.7861900044269083
actin_eccentricity	oLZk	VKB7	sig_pos	2.88450600558804
actin_eccentricity	RE3B	9fUU	sig_pos	4.420958930553022
actin_eccentricity	lLG8	Owte	sig_pos	1.2001907578404905
actin_eccentricity	hHC9	QuU2	sig_pos	7.791769745108601
actin_eccentricity	xx3a	2pou	sig_pos	3.7017949359148603
actin_eccentricity	w8Te	ZHiu	sig_pos	0.5778743249465585
actin_eccentricity	vZbh	OWGx	sig_pos	1.3485230976331017
actin_eccentricity	gnWD	Uabu	sig_pos	3.3184171388568955
actin_eccentricity	ozee	kBFS	sig_pos	5.094674420643689
actin_eccentricity	nGV6	fds4	sig_pos	1.1457632720560325
actin_eccentricity	az88	7O5k	sig_pos	1.2345573412265807
actin_eccentricity	W83P	i94a	sig_pos	1.7127306867168022
actin_eccentricity	BOb9	2wLR	sig_pos	1.8714747417402928
actin_eccentricity	kvJg	B69l	sig_pos	2.494190008333472
actin_eccentricity	b526	vpnv	sig_pos	2.455125350870258
actin_eccentricity	iARC	tvEk	sig_pos	3.693580270136177
actin_eccentricity	Rk1X	PcaW	sig_pos	7.851524887268033
actin_eccentricity	9yXP	EivG	sig_pos	2.659670747177821
actin_eccentricity	0yrw	eFCk	sig_pos	2.2409791959219847
actin_eccentricity	L8JG	KBnM	sig_pos	2.0864043172478786
actin_eccentricity	2c7u	vR5q	sig_pos	2.8031678099780617
actin_eccentricity	1pW5	NePU	sig_pos	0.9960761779003175
actin_eccentricity	fru5	Hpcl	sig_pos	4.419864691260026
actin_eccentricity	5BkX	RSVz	sig_pos	6.124250985901948
actin_eccentricity	h7Wj	LWGi	sig_pos	1.1919698628213815
actin_eccentricity	3VS2	tkG5	sig_pos	3.3392156175768384
actin_eccentricity	vHPg	Vf0v	sig_pos	2.265774200583115
actin_eccentricity	5vCK	LzAP	sig_pos	3.060151025721642
actin_eccentricity	exAh	JVQ2	sig_pos	1.4791489342690145
actin_eccentricity	U1j5	rssD	sig_pos	1.3380426658063873
actin_eccentricity	tIFC	f4mz	sig_pos	2.029436483371774
actin_eccentricity	WY4A	6fO8	sig_pos	1.9046432974637681
actin_eccentricity	MHyv	fFGN	sig_pos	2.2529615887812753
actin_eccentricity	CmOv	Tmtt	sig_pos	5.928177525457749
actin_eccentricity	o87C	ynok	sig_pos	1.1277784046929895
actin_eccentricity	sDej	eMun	sig_pos	5.27774356565842
actin_eccentricity	sGGY	p284	sig_pos	1.9235622805332353
actin_eccentricity	Pivi	RJ8s	sig_pos	3.42351815134457
actin_eccentricity	2CIc	bqC3	sig_pos	0.7141214217359609
actin_eccentricity	4T8P	GZjI	sig_pos	4.898377811868115
actin_eccentricity	O30j	RNjQ	sig_pos	1.84011250480252
actin_eccentricity	NwXR	8t31	sig_pos	1.3549259983823596
actin_eccentricity	uccm	vmD7	sig_pos	3.223446852316434
actin_eccentricity	A714	7RtG	sig_pos	2.578172900674404
actin_eccentricity	Tlfj	6POc	sig_pos	1.0922529031454882
actin_eccentricity	a7lH	G3Yv	sig_pos	2.4637579661221167
actin_eccentricity	s6t2	laUL	sig_pos	1.0798449707058808
actin_eccentricity	pb7e	za7S	sig_pos	2.5410187865401253
actin_eccentricity	oKD1	uKiO	sig_pos	2.955725040467278
actin_eccentricity	c1kc	tgEA	sig_pos	0.7355248344654909
actin_eccentricity	RW8g	msed	sig_pos	3.2462519136322623
actin_eccentricity	Uase	PrD7	sig_pos	4.395334360217448
actin_eccentricity	s94J	Qtk7	sig_pos	2.1736396106985962
actin_eccentricity	g4h2	sL9X	sig_pos	1.2760051851778766
actin_eccentricity	SEqj	FODM	sig_pos	1.5279545727501846
actin_eccentricity	bjHk	5t3t	sig_pos	1.5932503844747745
actin_eccentricity	tEft	WDIy	sig_pos	3.6656389377563845
actin_eccentricity	ktAA	zPw1	sig_pos	5.5051666300713
actin_eccentricity	EahS	8BAa	sig_pos	2.4368837056922565
actin_eccentricity	1SfB	6fgz	sig_pos	7.200803029217067
actin_eccentricity	IesM	1ssu	sig_pos	5.723538972532385
actin_eccentricity	KCfx	PN1Z	sig_pos	1.8687169450705534
actin_eccentricity	wHct	ODdS	sig_pos	1.3236337387778305
actin_eccentricity	2Rtp	af43	sig_pos	2.6766793832077216
actin_eccentricity	VUgJ	B6LB	sig_pos	1.2574243193087196
actin_eccentricity	json	zSjx	sig_pos	12.395667989658557
actin_eccentricity	MwHj	Jf5x	sig_pos	0.8661275490105956
actin_eccentricity	Smwo	IOsx	sig_pos	1.4001712724943731
actin_eccentricity	o2cL	0VrY	sig_pos	4.506247267476978
actin_eccentricity	eORL	opdP	sig_pos	2.4055318093761837
actin_eccentricity	M7l0	N7Fj	sig_pos	2.9366940752520527
actin_eccentricity	SzUI	3hud	sig_pos	1.9050035202843978
actin_eccentricity	BCOZ	o7dN	sig_pos	1.106715843754802
actin_eccentricity	JTKY	Iw7A	sig_pos	2.1165710080080355
actin_eccentricity	ulJc	1cRu	sig_pos	3.7151282068756073
actin_eccentricity	CKNt	Ui8z	sig_pos	1.4193882313030437
actin_eccentricity	aWOy	cuG5	sig_pos	2.780438735382786
actin_eccentricity	hXDT	EnpD	sig_pos	4.052064485304857
actin_eccentricity	dR9a	8NQB	sig_pos	5.445380060889652
actin_eccentricity	Neks	4Pzp	sig_pos	1.7891763373925909
actin_eccentricity	fNyv	AwFO	sig_pos	11.262336601449269
actin_eccentricity	a6zv	6X3t	sig_pos	2.035140839299095
actin_eccentricity	dRGD	8DIU	sig_pos	1.3243029336931953
actin_eccentricity	Hscd	24bs	sig_pos	2.3856666236451116
actin_eccentricity	gTwL	JFH5	sig_pos	2.2962329618542894
actin_eccentricity	Szzr	0wvS	sig_pos	1.9663437597011988
actin_eccentricity	ETbt	jknT	sig_pos	1.5853473670607159
actin_eccentricity	Vnpu	2Cc2	sig_pos	1.6930003300933172
actin_eccentricity	xKtx	lVIm	sig_pos	4.127837581202368
actin_eccentricity	z0UH	3iSy	sig_pos	1.7925226338038365
actin_eccentricity	OCMq	l5bW	sig_pos	2.6780916925340446
actin_eccentricity	CfPB	ZBFs	sig_pos	2.027725544448369
actin_eccentricity	rAJf	zl84	sig_pos	5.098233528199544
actin_eccentricity	bjfc	RdSD	sig_pos	2.4248772833491907
actin_eccentricity	ppNo	g58s	sig_pos	2.238698303978268
actin_eccentricity	JY4W	o41k	sig_pos	0.8522696487453555
actin_eccentricity	g6Ga	HyVe	sig_pos	1.0246904175923641
actin_eccentricity	YgO3	x15m	sig_pos	3.4176637430747383
actin_eccentricity	LRAH	AjCN	sig_pos	1.3330820671482508
actin_eccentricity	RVMO	8YQX	sig_pos	14.27024095722387
actin_eccentricity	n5FV	NVnh	sig_pos	7.137909464478281
actin_eccentricity	cJVn	SERx	sig_pos	2.0839880375282944
actin_eccentricity	xUug	3Saz	sig_pos	6.8631535231811664
actin_eccentricity	rLus	ulV8	sig_pos	1.2646622347097873
actin_eccentricity	3AUz	IAyq	sig_pos	1.7559835349831998
actin_eccentricity	0IC7	9eR7	sig_pos	1.358277057949379
actin_eccentricity	IJTt	V55m	sig_pos	1.4324191939785995
actin_eccentricity	FNyF	feFX	sig_pos	2.251777737106858
actin_eccentricity	K845	QEAB	sig_pos	1.9057198118982
actin_eccentricity	xod9	qCsy	sig_pos	4.976806533591725
actin_eccentricity	lyTB	wevp	sig_pos	0.8231183302384605
actin_eccentricity	adCy	jueF	sig_pos	1.973181311835475
actin_eccentricity	Oj21	7Z7l	sig_pos	1.3831618867280688
actin_eccentricity	YsML	t3H4	sig_pos	3.983812739138525
actin_eccentricity	9lNo	WS7R	sig_pos	8.49068586173968
actin_eccentricity	i73s	dqxA	sig_pos	1.6003169551863345
actin_eccentricity	Tlfj	6POc	sig_pos	1.0922529031454882
actin_eccentricity	fVr6	GSsf	sig_pos	2.0450437178419563
actin_eccentricity	wBK5	xssC	sig_pos	3.636389838892416
actin_eccentricity	b7Vu	J5gs	sig_pos	1.0820109472217265
actin_eccentricity	q5l6	cU1i	sig_pos	6.354551412809422
actin_eccentricity	otjm	dg2O	sig_pos	1.9757356406878213
actin_eccentricity	xZRd	M1Qm	sig_pos	2.3816563661815335
actin_eccentricity	4hLq	Ureq	sig_pos	1.2999045942046155
actin_eccentricity	UAj3	byJ3	sig_pos	4.445417930414315
actin_eccentricity	EEBM	01pG	sig_pos	2.633662323343823
actin_eccentricity	Nj7t	hyJi	sig_pos	1.2417482206586308
actin_eccentricity	a0WK	FV0y	sig_pos	1.6384162391032777
actin_eccentricity	77lV	QNcx	sig_pos	2.2387604311262783
actin_eccentricity	TXqi	Ikan	sig_pos	2.842093419308412
actin_eccentricity	cSFF	tUjq	sig_pos	1.4913359826014205
actin_eccentricity	vW9Y	l7bB	sig_pos	1.9160588161333192
actin_eccentricity	v1NV	3r0O	sig_pos	2.271808051754795
actin_eccentricity	RoH6	pUSe	sig_pos	1.8380573094790005
actin_eccentricity	dp4w	sgGV	sig_pos	2.8413870675095376
actin_eccentricity	Feqf	yN27	sig_pos	2.1927638286370335
actin_eccentricity	fVJW	Ranw	sig_pos	1.937876101026011
actin_eccentricity	rHCE	DClm	sig_pos	3.017310296870993
actin_eccentricity	9uvr	Ehdj	sig_pos	1.8174923893058563
actin_eccentricity	txpX	LxM2	sig_pos	2.318442127892639
actin_eccentricity	PRbR	AWkX	sig_pos	1.8602544495227973
actin_eccentricity	Ujh0	s039	sig_pos	0.8449031964396301
actin_eccentricity	hQKn	UzI3	sig_pos	1.5361053153774877
actin_eccentricity	7qp3	mBMF	sig_pos	3.9079469326939713
actin_eccentricity	PmYM	OlaA	sig_pos	1.9342849503189457
actin_eccentricity	Eo9a	9vuB	sig_pos	3.461773973374069
actin_eccentricity	FVc6	VavL	sig_pos	3.4186105159702143
actin_eccentricity	TxnT	Bpt0	sig_pos	4.652011647635525
actin_eccentricity	9mnL	LFOP	sig_pos	2.579920966470266
actin_eccentricity	tkWX	OHnC	sig_pos	5.096458433834003
actin_eccentricity	JY4W	o41k	sig_pos	0.8522696487453555
actin_eccentricity	Rpg8	11y5	sig_pos	0.8350889274213344
actin_eccentricity	Gkar	uBnL	sig_pos	1.9708583842703131
actin_eccentricity	h7hp	9SCe	sig_pos	1.0128240330793907
actin_eccentricity	52nz	5ztg	sig_pos	2.557590966107683
actin_eccentricity	mOXr	74o2	sig_pos	4.279262150130855
actin_eccentricity	Cq8K	COZZ	sig_pos	1.814357513074676
actin_eccentricity	Vnpu	2Cc2	sig_pos	1.6930003300933172
actin_eccentricity	Si4F	6V36	sig_pos	1.3175944543609828
actin_eccentricity	Y63t	NF80	sig_pos	2.5201507284730953
actin_eccentricity	0QiD	zu6X	sig_pos	1.3111962644281319
actin_eccentricity	Ogr3	ZuSF	sig_pos	1.719627250053918
actin_eccentricity	Enba	d1Tu	sig_pos	2.2122977479365913
actin_eccentricity	VgGs	uEKD	sig_pos	3.553958082636819
actin_eccentricity	X56Z	adfJ	sig_pos	2.8170551771172563
actin_eccentricity	gYIF	zQyY	sig_pos	2.6616266451587998
actin_eccentricity	XsSu	2e0K	sig_pos	2.033585980962501
actin_eccentricity	PKre	nDeW	sig_pos	1.5579532577286832
actin_eccentricity	zY4q	cjRv	sig_pos	2.7030116204607384
actin_eccentricity	cgkL	Nr1z	sig_pos	0.9807708930190686
actin_eccentricity	m1PN	Sutq	sig_pos	2.3082303547083023
actin_eccentricity	Togh	9O8u	sig_pos	3.0166376538253923
actin_eccentricity	zrOZ	o4ew	sig_pos	1.5901406498075066
actin_eccentricity	joET	T6By	sig_pos	3.338739475788894
actin_eccentricity	z3LS	nQlb	sig_pos	3.494299410853811
actin_eccentricity	Wmzh	YlOv	sig_pos	2.327423054384423
actin_eccentricity	28sJ	r1Xx	sig_pos	2.822193244689389
actin_eccentricity	ibsy	l6tG	sig_pos	3.5051805856834695
actin_eccentricity	aGB3	3n3c	sig_pos	4.368042439638117
actin_eccentricity	nk5f	S40R	sig_pos	3.1729154266691864
actin_eccentricity	QtDT	Cv3t	sig_pos	4.933422444883887
actin_eccentricity	y8yw	x3fM	sig_pos	2.0470299166394827
actin_eccentricity	qUi3	HqUa	sig_pos	1.1887979018142625
actin_eccentricity	3dwh	8P8e	sig_pos	1.2913588804144267
actin_eccentricity	q0rT	W0Uw	sig_pos	5.011434924442884
actin_eccentricity	hSfr	qJUG	sig_pos	3.41602622184074
actin_eccentricity	If1K	jVHt	sig_pos	3.5237831964558763
actin_eccentricity	o0C4	gR9g	sig_pos	1.656802065805165
actin_eccentricity	0ltU	vLFh	sig_pos	1.9277642876707664
actin_eccentricity	EswO	UyY8	sig_pos	2.478719052279815
actin_eccentricity	90v4	Drsf	sig_pos	2.6493041934002806
actin_eccentricity	ehZV	TCFf	sig_pos	2.1670562510943654
actin_eccentricity	FxCo	JmYv	sig_pos	4.858671117170651
actin_eccentricity	hmJ5	agtq	sig_pos	7.002222631675053
actin_eccentricity	jrFi	hSx9	sig_pos	1.1273817488585194
actin_eccentricity	lUcw	RCjX	sig_pos	0.774592116215293
actin_eccentricity	claM	iS02	sig_pos	0.7078818553619932
actin_eccentricity	1ttK	ZSfL	sig_pos	2.1404482281902597
actin_eccentricity	BZhu	yKJK	sig_pos	5.275411310460971
actin_eccentricity	Ga5i	JOrY	sig_pos	4.961043794038031
actin_eccentricity	9VPR	nni3	sig_pos	3.724270897113187
actin_eccentricity	66ZJ	4mzb	sig_pos	5.057804042996831
actin_eccentricity	NJcj	0Bj5	sig_pos	2.110215258179203
actin_eccentricity	Lscx	mw3V	sig_pos	3.70878332551279
actin_eccentricity	FDpY	scI0	sig_pos	3.922340211675293
actin_eccentricity	fR3x	nrXa	sig_pos	2.6810501130226307
actin_eccentricity	sJVP	PCx0	sig_pos	5.030219610891348
actin_eccentricity	JI0R	8R6b	sig_pos	7.423261849988157
actin_eccentricity	OFSl	b5mB	sig_pos	3.6126686898040177
actin_eccentricity	9hNX	XXen	sig_pos	3.062350423876527
actin_eccentricity	hjqy	Sa0y	sig_pos	1.3374467604988727
actin_eccentricity	bTYS	Uzxy	sig_pos	1.2783392847220119
actin_eccentricity	ABHF	gjSW	sig_pos	1.026347473820176
actin_eccentricity	BK9e	Ma5F	sig_pos	3.724087090732407
actin_eccentricity	SKns	UDjG	sig_pos	3.5644295881753036
actin_eccentricity	IQB0	dRT0	sig_pos	1.2364524299102062
actin_eccentricity	yvDt	U36g	sig_pos	0.8460939817105846
actin_eccentricity	mm4D	ThJH	sig_pos	1.470847606949357
actin_eccentricity	yQQl	DA7P	sig_pos	5.20922093030093
actin_eccentricity	HUzx	fVIC	sig_pos	4.457455345154156
actin_eccentricity	yBtj	EyxN	sig_pos	0.9135864123963786
actin_eccentricity	ulZm	XjsV	sig_pos	1.574716416739885
actin_eccentricity	r54X	m4oI	sig_pos	3.4446941715945796
actin_eccentricity	8Toi	8fGi	sig_pos	4.763552631210011
actin_eccentricity	Bn2G	Ms6S	sig_pos	1.4583644608846005
actin_eccentricity	CCVO	EU28	sig_pos	1.8150052836934238
actin_eccentricity	ymaN	AqDe	sig_pos	3.1733791678454417
actin_eccentricity	sxyU	Tydp	sig_pos	5.326036231987592
actin_eccentricity	UgfT	Vvj6	sig_pos	1.3223903662945358
actin_eccentricity	qU0d	kyHH	sig_pos	1.8962378848215544
actin_eccentricity	eej1	feSG	sig_pos	3.5841569173993157
actin_eccentricity	ZwyZ	MIYl	sig_pos	2.0021937264736387
actin_eccentricity	mE8m	YmVq	sig_pos	3.833053865860131
actin_eccentricity	rgqZ	Abg5	sig_pos	1.267291656076457
actin_eccentricity	p9Rj	ZlkY	sig_pos	1.5382283989105352
actin_eccentricity	friP	90Tu	sig_pos	4.564264181932753
actin_eccentricity	r1yY	sRpA	sig_pos	1.2904794673751596
actin_eccentricity	Z6G3	Ixqv	sig_pos	0.9370732719335799
actin_eccentricity	TCFA	au6d	sig_pos	2.2389184416119305
actin_eccentricity	DODN	MgPy	sig_pos	7.123738234204091
actin_eccentricity	ZoWk	OyYX	sig_pos	1.526431732403502
actin_eccentricity	AcgM	szBf	sig_pos	5.07285827142047
actin_eccentricity	CiMk	gKzI	sig_pos	1.6070551528889123
actin_eccentricity	Ogwg	1riw	sig_pos	1.1088827140488886
actin_eccentricity	WX7k	2Zbw	sig_pos	2.117870861407837
actin_eccentricity	0spY	zfkJ	sig_pos	7.128016493456898
actin_eccentricity	rUDV	fEtw	sig_pos	1.6648634335566088
actin_eccentricity	7U2v	Eom0	sig_pos	2.3657271426092183
actin_eccentricity	CKnA	FoFb	sig_pos	2.5430788048839363
actin_eccentricity	crhM	PnR4	sig_pos	1.957069312345495
actin_eccentricity	QcB8	Nu3p	sig_pos	2.176676051577944
actin_eccentricity	x1WX	r6tw	sig_pos	2.231536449736625
actin_eccentricity	tGKB	zRLT	sig_pos	1.7059669563568642
actin_eccentricity	UvT9	JpM3	sig_pos	2.4838825571298653
actin_eccentricity	dZSz	mZUr	sig_pos	3.1109892091435314
actin_eccentricity	68me	dfEG	sig_pos	2.1758131037987494
actin_eccentricity	pbjm	CbEC	sig_pos	1.7720352134140487
actin_eccentricity	hiIl	jKPf	sig_pos	2.6645001761641463
actin_eccentricity	ekYy	r4Cs	sig_pos	2.528040869914377
actin_eccentricity	O2bI	T3Zg	sig_pos	4.572692121989194
actin_eccentricity	6aNx	0R99	sig_pos	3.2936477472569443
actin_eccentricity	v74Z	0Iud	sig_pos	2.3443231110203335
actin_eccentricity	Pkq5	tnHC	sig_pos	2.8949704524393503
actin_eccentricity	DOSG	jyTG	sig_pos	5.5035095108908205
actin_eccentricity	aRM5	3XZF	sig_pos	5.727151840209784
actin_eccentricity	GDKM	zKYX	sig_pos	0.9516687354983427
actin_eccentricity	FUyx	rBO9	sig_pos	2.6049968707454294
actin_eccentricity	edNp	KgFC	sig_pos	3.3613029635448424
actin_eccentricity	6AN5	uN3C	sig_pos	1.4223838625842626
actin_eccentricity	Q6fD	Shnp	sig_pos	3.6444712095803027
actin_eccentricity	Hnpm	ubsX	sig_pos	1.0794857078363578
actin_eccentricity	2xfd	eN0S	sig_pos	5.8598016287268955
actin_eccentricity	F0uj	Cq3M	sig_pos	0.9317299678119269
actin_eccentricity	wvXS	xwgi	sig_pos	2.159700217598996
actin_eccentricity	v3yR	4KrE	sig_pos	4.703506202555413
